Deal Id,Merchant Id,Merchant,Start Date,End Date,Publish Date,Title,Image(big),Tracking URL,Image(small),Category,Description,Restrictions,Keywords,Coupon Code,Edit Date
1002109,77698,"www.corsetdeal.com ",2023-03-06 00:00:00.0,NEVER,2023-03-06 19:01:52.07,Get 50% off your order with code FLASH50,,https://www.shareasale.com/u.cfm?d=1002109&m=77698&u=233101,,,Get 50% off your order with code FLASH50,,,FLASH50,2023-03-06 19:01:52.07
1002108,77698,"www.corsetdeal.com ",2023-03-06 00:00:00.0,NEVER,2023-03-06 19:00:48.5,Get 40% off with code SUM40,,https://www.shareasale.com/u.cfm?d=1002108&m=77698&u=233101,,,Get 40% off with code SUM40,,,SUM40,2023-03-06 19:00:48.5
1002102,77698,"www.corsetdeal.com ",2023-03-06 00:00:00.0,NEVER,2023-03-06 18:53:06.623,Buy 2 Corsets Get 1 Free!,,https://www.shareasale.com/u.cfm?d=1002102&m=77698&u=233101,,,Buy 2 Corsets Get 1 Free!,,,3FOR2,2023-03-06 18:57:46.04
1002095,77698,"www.corsetdeal.com ",2023-03-06 00:00:00.0,NEVER,2023-03-06 18:44:48.553,FREE shipping on US orders $99+,,https://www.shareasale.com/u.cfm?d=1002095&m=77698&u=233101,,,FREE shipping on US orders $99+,,,,2023-03-06 18:44:48.553
1002094,77698,"www.corsetdeal.com ",2023-03-06 00:00:00.0,NEVER,2023-03-06 18:44:08.637,Buy One Get One Free with code BOGOF,,https://www.shareasale.com/u.cfm?d=1002094&m=77698&u=233101,,,Buy One Get One Free with code BOGOF,,,BOGOF,2023-03-06 18:44:08.637
1002086,77698,"www.corsetdeal.com ",2023-03-06 00:00:00.0,NEVER,2023-03-06 18:15:52.187,Get 30% off your order with code CUS30,,https://www.shareasale.com/u.cfm?d=1002086&m=77698&u=233101,,,Get 30% off your order with code CUS30,,,CUS30,2023-03-06 18:15:52.187
1002082,77698,"www.corsetdeal.com ",2023-03-06 00:00:00.0,NEVER,2023-03-06 18:14:46.74,Get 3 corsets for just $99,,https://www.shareasale.com/u.cfm?d=1002082&m=77698&u=233101,,,Get 3 corsets for just $99,,,,2023-03-06 18:14:46.74
1002081,77698,ECOM DEAL INC,2023-03-06 00:00:00.0,NEVER,2023-03-06 18:12:57.673,Get 40% off your order with code HOT40,,https://www.shareasale.com/u.cfm?d=1002081&m=77698&u=233101,,,Get 40% off your order with code HOT40,,,HOT40,2023-03-06 18:13:42.51
925196,127239,"Zhejiang Sandiex Imp&amp;Exp Corp.,Ltd",2022-07-08 00:00:00.0,2024-12-31 00:00:00.0,2022-07-08 03:13:22.55,15% Off Orders Over $120,https://static.shareasale.com/image/127239/deal/000_00.jpg,https://www.shareasale.com/u.cfm?d=925196&m=127239&u=233101,,,15% Off Orders Over $120,American Resident Only,"musshoe,flats,sandals,boots",MUSSHOE15,2023-03-04 02:01:10.283
925180,127239,"Zhejiang Sandiex Imp&amp;Exp Corp.,Ltd",2022-07-07 00:00:00.0,2024-12-31 00:00:00.0,2022-07-08 02:31:12.867,10% Off Your First Order,https://static.shareasale.com/image/127239/deal/000.jpg,https://www.shareasale.com/u.cfm?d=925180&m=127239&u=233101,https://static.shareasale.com/image/127239/deal/000000_0001002.png,,10% Off Your First Order wiht MUSSHOE Promo Code,American Resident Only,"musshoe,flats,sandals,boots",MUSSHOE,2023-03-04 01:49:56.237
1001186,106900,Bloomchic,2023-03-02 00:00:00.0,2024-12-31 00:00:00.0,2023-03-02 06:12:23.337,"BLOOMCHIC Buy 3 Get 10% Off ",https://static.shareasale.com/image/106900/deal/0302-buymore-728x90.jpg,https://www.shareasale.com/u.cfm?d=1001186&m=106900&u=233101,,Best Sellers,BLOOMCHIC Buy 3 Get 10% Off  Use Code BUY10,,"Plus Size, Coupon",BUY10,2023-03-02 06:12:24.113
1001185,106900,Bloomchic,2023-03-02 00:00:00.0,2024-12-31 00:00:00.0,2023-03-02 06:11:18.71,"BLOOMCHIC Buy 5 Get 15% Off ",https://static.shareasale.com/image/106900/deal/0302-buy-more-500x500.jpg,https://www.shareasale.com/u.cfm?d=1001185&m=106900&u=233101,,Best Sellers,BLOOMCHIC Buy 5 Get 15% Off  Use Code BUY15,,"Plus Size, Coupon",BUY15,2023-03-02 06:11:19.7
1001184,106900,Bloomchic,2023-03-02 00:00:00.0,2024-12-31 00:00:00.0,2023-03-02 06:09:54.677,"BLOOMCHIC Buy 7 Get 20% Off ",https://static.shareasale.com/image/106900/deal/0302-buy-more-300x250.jpg,https://www.shareasale.com/u.cfm?d=1001184&m=106900&u=233101,,Best Sellers,BLOOMCHIC Buy 7 Get 20% Off  Use Code BUY20,,"Plus Size, Coupon",BUY20,2023-03-02 06:09:55.567
999963,20291,HottPerfume,2023-02-27 00:00:00.0,2028-03-31 00:00:00.0,2023-02-27 03:30:56.73,"Free Shipping At Hottperfume.com ",https://static.shareasale.com/image/20291/deal/254.jpg,https://www.shareasale.com/u.cfm?d=999963&m=20291&u=233101,https://static.shareasale.com/image/20291/deal/B3F6B46B6451890909EA37695DA2CBFC.jpg,,Free Shipping At Hottperfume.com Orders $50 &amp; Up | Limited Time Only,,,MR23,2023-02-27 03:30:58.177
999962,20291,HottPerfume,2023-02-27 00:00:00.0,2028-03-31 00:00:00.0,2023-02-27 03:30:11.45,"$5 OFF At Hottperfume.com ",https://static.shareasale.com/image/20291/deal/26.jpg,https://www.shareasale.com/u.cfm?d=999962&m=20291&u=233101,https://static.shareasale.com/image/20291/deal/B3EF59A52AC7CA47FDEB5E19D8649684.jpg,,$5 OFF At Hottperfume.com Orders $50 &amp; Up | Limited Time Only,,,M2023,2023-02-27 03:30:13.06
996805,119793,Aiper Official Site,2023-02-14 00:00:00.0,NEVER,2023-02-14 03:15:17.03,Aiper Seagull SE Kabelloser Poolroboter 55? OFF,,https://www.shareasale.com/u.cfm?d=996805&m=119793&u=233101,,,,,Aiper Seagull SE Kabelloser Poolroboter 55? OFF,Aiper55,2023-02-23 05:47:16.347
997706,49199,Pink Queen,2023-02-17 00:00:00.0,NEVER,2023-02-17 05:14:06.48,Free express shipping for orders over $129 at PinkQueen.com,,https://www.shareasale.com/u.cfm?d=997706&m=49199&u=233101,,free shipping,Free express shipping for orders over $129 at PinkQueen.com,,"Free express shipping, pinkqueen, lingerie, costumes, leggings, swimwear, fashion, apparel, clothing, dresses",,2023-02-17 05:14:34.663
158003,49199,Pink Queen,2013-08-14 00:00:00.0,NEVER,2013-08-14 05:24:54.26,10% OFF Coupon for Registering!,http://,https://www.shareasale.com/u.cfm?d=158003&m=49199&u=233101,http://,promotion,Register Now &amp; Get 10%Off at PinkQueen.com,,"register, sign up, pinkqueen.com, free shipping, sexy apparels, woman clothing",,2023-02-17 05:10:31.573
997628,110535,Thermic Innovations LLC,2023-02-16 00:00:00.0,NEVER,2023-02-16 19:04:08.49,Save 25% Off All Youth Sizes! Shop Mozy Now!,,https://www.shareasale.com/u.cfm?d=997628&m=110535&u=233101,,,Save 25% Off All Youth Sizes! Shop Mozy Now!,,,,2023-02-16 19:04:08.49
244241,56707,"ZAFUL (HONG KONG) LIMITED ",2014-12-19 00:00:00.0,NEVER,2014-12-19 05:53:49.71,Zaful.com: Worldwide and Site-wide Free Shipping on orders over $69 for Cutting-Edge Clothing and Accessories,http://,https://www.shareasale.com/u.cfm?d=244241&m=56707&u=233101,http://,"zaful, free shipping, homepage, fashion, clothes, shoes, accessories, jewelries, dress, watches","Zaful.com is a leading one-stop online shop for today's most daring, exciting and edgy fashion apparels and accessories. It offers the latest fashion at preferential prices with Worldwide &amp; Site-wide Free Shipping on orders over $69.",,Zaful Homepage,,2023-02-14 05:58:36.363
996810,119793,Aiper Official Site,2023-02-14 00:00:00.0,NEVER,2023-02-14 03:21:35.513,Limpiador RobÛtico Inal·mbrico De Piscinas Aiper Seagull SE 55? OFF,,https://www.shareasale.com/u.cfm?d=996810&m=119793&u=233101,,,,,Limpiador RobÛtico Inal·mbrico De Piscinas Aiper Seagull SE 55? OFF,Aiper55,2023-02-14 03:21:35.513
996804,119793,Aiper Official Site,2023-02-14 00:00:00.0,NEVER,2023-02-14 03:05:34.187,Aiper Seagull SE Robot Nettoyeur De Piscine Sans Fil 55? OFF,,https://www.shareasale.com/u.cfm?d=996804&m=119793&u=233101,,,,,Aiper Seagull SE Robot Nettoyeur De Piscine Sans Fil 55? OFF,Aiper55,2023-02-14 03:05:34.187
995801,68966,PITAKA,2023-02-09 00:00:00.0,NEVER,2023-02-09 04:21:07.05,25% OFF for Air Case for iPhone 13 seires,https://static.shareasale.com/image/68966/deal/i13-aircase-25.png,https://www.shareasale.com/u.cfm?d=995801&m=68966&u=233101,,PITAKA Case,"The thinnest and lightest iPhone 13 case made using Fusion Weaving aramid fiber. Unique styles created using Fusion Weaving technique Lightweight and ultra-thin Textured surface for exceptional grip and comfort Precision cut for access to buttons, switches, and the charging port Lifted camera ring Free MagSafe Ring (to make the Air Case MagSafe compatible)",,"#slim#pitaka#ipitaka#aircase#iphone13#case",25%OFF-i13SAS,2023-02-09 05:14:39.3
995792,68966,PITAKA,2023-02-09 00:00:00.0,NEVER,2023-02-09 04:00:22.607,25% OFF for MagEZ Case 2 for iPhone 13 series,https://static.shareasale.com/image/68966/deal/i13magezcase-25OFF.png,https://www.shareasale.com/u.cfm?d=995792&m=68966&u=233101,,PITAKA Case,"A slim yet durable MagSafe compatible case with unique styles. Unique styles created using Fusion Weaving technique MagSafe compatible Textured surface for exceptional grip and comfort Precision cut for access to buttons, switches, and the charging port Lifted camera ring",,"#magsafe#pitaka#ipitaka#magezcase#iphone13#case",25%OFF-i13SAS,2023-02-09 05:14:30.68
995811,68966,PITAKA,2023-02-09 00:00:00.0,NEVER,2023-02-09 04:38:36.617,25% OFF for Samsung Galaxy S22 series cases,https://static.shareasale.com/image/68966/deal/S22-25off.png,https://www.shareasale.com/u.cfm?d=995811&m=68966&u=233101,,PITAKA Case,"A slim yet durable S22 case with MagSafe compatibility. Built-in MagSafe magnets Works with MagEZ 2.0 accessories including MagEZ Slider Tactile, nonslip surface Lifted camera ring Robust and light",,"#magsafe#pitaka#ipitaka#magezcase#samsunggalaxy#aircase#S22#S22u#case",25%OFF-S22SAS,2023-02-09 04:38:37.647
995791,68966,PITAKA,2023-02-09 00:00:00.0,NEVER,2023-02-09 03:57:25.067,15% OFF for MagEZ Case 3 for iPhone 14 series,https://static.shareasale.com/image/68966/deal/i14-000-15.png,https://www.shareasale.com/u.cfm?d=995791&m=68966&u=233101,,PITAKA Case,The thinnest and lightest MagSafe compatible aramid fiber phone case. Thin (min. thinness 0.95mm) and lightweight (min. weight 17.3g) Skin-friendly 3D grip MagSafe and MagEZ 2.0 compatible Made using durable yet lightweight aramid fiber Raised lip for camera protection,,"#magsafe#pitaka#ipitaka#magezcase#iphone14#case",15%OFF-i14SAS,2023-02-09 03:57:28.627
974667,96955,"Shanghai Ting Yue Auto Parts Co., Ltd",2022-11-17 00:00:00.0,NEVER,2022-11-17 01:52:48.117," Exhaust Head Header Pipe save 15%",https://static.shareasale.com/image/96955/deal/00012.png,https://www.shareasale.com/u.cfm?d=974667&m=96955&u=233101,https://static.shareasale.com/image/96955/deal/ALLOYWORKS1.png,Automotive,Get Extra 15% OFF With Code,,"radiators,Car Supplies, Car Radiator,car Supply,intercooler,fan,tank ",UPGRADEEXHAUST,2023-02-08 22:43:41.497
969866,96955,"Shanghai Ting Yue Auto Parts Co., Ltd",2022-11-02 00:00:00.0,NEVER,2022-11-02 08:38:44.253,"exclusive coupon code for ",,https://www.shareasale.com/u.cfm?d=969866&m=96955&u=233101,,Automotive,Get Extra 5% OFF With Code,,"radiators,Car Supplies, Car Radiator,car Supply,intercooler,fan,tank ",DIY5,2023-02-08 22:43:41.497
858215,96955,"Shanghai Ting Yue Auto Parts Co., Ltd",2021-11-11 00:00:00.0,NEVER,2021-11-11 04:26:09.523,startup world exclusive coupon,,https://www.shareasale.com/u.cfm?d=858215&m=96955&u=233101,,Automotive,Get  5% OFF With Code for site wide,,,CREATIVEBIN,2023-02-08 22:43:41.497
798480,96955,"Shanghai Ting Yue Auto Parts Co., Ltd",2021-05-16 00:00:00.0,2031-06-15 00:00:00.0,2021-05-16 21:37:31.923,RodsshopOrg,,https://www.shareasale.com/u.cfm?d=798480&m=96955&u=233101,,Automotive,Get Extra 5% OFF With Code,,,RODRADS,2023-02-08 22:43:41.497
737853,96955,"Shanghai Ting Yue Auto Parts Co., Ltd",2020-12-03 00:00:00.0,NEVER,2020-12-03 09:45:44.653,SAS members ONLY!! I,,https://www.shareasale.com/u.cfm?d=737853&m=96955&u=233101,,Automotive,Get Extra 5% OFF With Code,,radiators,SASSALE,2023-02-08 22:43:41.497
481056,70349,"EcoGear FX, Inc.",2018-02-19 00:00:00.0,NEVER,2018-02-22 12:25:11.997,Tactical Backpacks - Get 15% OFF,https://static.shareasale.com/image/70349/deal/banner-tactical-flashlight-products.png,https://www.shareasale.com/u.cfm?d=481056&m=70349&u=233101,https://static.shareasale.com/image/70349/deal/xgear3RGB.png,,"Tactical Backpack, Flashlights &amp; Outdoor Gear","Limit one per customer, cannot be used on sale items",tactical flashlights backpacks hunting fishing hiking camping gloves,GEAR15,2023-02-04 14:11:17.293
990832,20291,HottPerfume,2023-01-21 00:00:00.0,2028-02-29 00:00:00.0,2023-01-21 19:54:40.347,"10% OFF At Hottperfume.com ",https://static.shareasale.com/image/20291/deal/14_00.jpg,https://www.shareasale.com/u.cfm?d=990832&m=20291&u=233101,https://static.shareasale.com/image/20291/deal/65B3C80C212D140A0C686016B3A18398.jpg,"valentines day, valentine's day",10% OFF At Hottperfume.com Orders $50 &amp; Up | Limited Time Only,,,vday23,2023-01-21 19:54:41.807
990831,20291,HottPerfume,2023-01-21 00:00:00.0,2028-02-29 00:00:00.0,2023-01-21 19:53:43.817,"$7 OFF At Hottperfume.com ",https://static.shareasale.com/image/20291/deal/15.jpg,https://www.shareasale.com/u.cfm?d=990831&m=20291&u=233101,https://static.shareasale.com/image/20291/deal/65AB2B15212D140A0C6BD9515D39C408.jpg,valentines day valentines day,$7 OFF At Hottperfume.com Orders $60 &amp; Up | Limited Time Only,,,v2023,2023-01-21 19:53:45.243
990537,41404,Health Products For You,2023-01-01 00:00:00.0,2027-12-31 00:00:00.0,2023-01-19 02:26:40.233,Top 5 Bed Rails for Seniors | $10 RD,,https://www.shareasale.com/u.cfm?d=990537&m=41404&u=233101,,Promotions,$10 RD on Top 5 Bed Rails for Seniors | Min. Purchase of $100,,"cashback, rewards, sale, offer, discounts, sitewide savings",ART10RD,2023-01-19 02:31:11.443
990536,41404,Health Products For You,2023-01-01 00:00:00.0,2027-12-31 00:00:00.0,2023-01-19 02:23:51.45,10 Best Overnight Diapers | $10 RD,,https://www.shareasale.com/u.cfm?d=990536&m=41404&u=233101,,Promotions,$10 RD on Best Overnight Diapers | Min. Purchase of $100,,"cashback, rewards, sale, offer, discounts, sitewide savings",ART10RD,2023-01-19 02:30:54.35
989032,107005,Sunjoy Group,2023-01-11 00:00:00.0,NEVER,2023-01-11 13:30:22.183,Save 10% off Regular Price at Sunjoyshop.com,,https://www.shareasale.com/u.cfm?d=989032&m=107005&u=233101,,,Save 10% off any regularly priced items at Sunjoyshop.com. Does not stack with other coupons or discounts.,Does not apply to items already on sale or stack with other discounts.,,SUNJOYA10,2023-01-11 13:30:22.183
116183,17109,MochaHost,2012-11-05 00:00:00.0,NEVER,2012-11-05 09:41:07.18,Lifetime Discount,http://,https://www.shareasale.com/u.cfm?d=116183&m=17109&u=233101,http://,,Up to 50% permanent discount,"Available for all plans except reseller. ",,,2023-01-06 06:15:04.98
984714,20291,HottPerfume,2022-12-22 00:00:00.0,2028-01-31 00:00:00.0,2022-12-22 02:54:31.63,$10 OFF At Hottperfume.com Orders $95 &amp; Up,https://static.shareasale.com/image/20291/deal/12.jpg,https://www.shareasale.com/u.cfm?d=984714&m=20291&u=233101,https://static.shareasale.com/image/20291/deal/120x12011.jpg,,$10 OFF At Hottperfume.com Orders $95 &amp; Up | Limited Time Only,,,new23,2022-12-22 02:54:33.43
984711,20291,HottPerfume,2022-12-22 00:00:00.0,2028-01-31 00:00:00.0,2022-12-22 02:52:28.783,"Free Shipping At Hottperfume.com Orders $50 &amp; Up ",https://static.shareasale.com/image/20291/deal/11_01.jpg,https://www.shareasale.com/u.cfm?d=984711&m=20291&u=233101,https://static.shareasale.com/image/20291/deal/383360396887EB56E5ECF735BD932CCB.jpg,,Free Shipping At Hottperfume.com Orders $50 &amp; Up | Limited Time Only,,,after23,2022-12-22 02:53:33.157
984712,20291,HottPerfume,2022-12-22 00:00:00.0,2028-01-31 00:00:00.0,2022-12-22 02:53:13.35,"10% OFF At Hottperfume.com Orders $50 &amp; Up  ",https://static.shareasale.com/image/20291/deal/13_00.jpg,https://www.shareasale.com/u.cfm?d=984712&m=20291&u=233101,https://static.shareasale.com/image/20291/deal/120x12012.jpg,,10% OFF At Hottperfume.com Orders $50 &amp; Up | Limited Time Only,,,ny23,2022-12-22 02:53:15.987
984710,20291,HottPerfume,2022-12-22 00:00:00.0,2028-04-30 00:00:00.0,2022-12-22 02:51:49.293,"$7 OFF At Hottperfume.com Orders $60 &amp; Up  ",https://static.shareasale.com/image/20291/deal/10_00.jpg,https://www.shareasale.com/u.cfm?d=984710&m=20291&u=233101,https://static.shareasale.com/image/20291/deal/382DAAF96451890909EFC806297D09B6.jpg,,$7 OFF At Hottperfume.com Orders $60 &amp; Up | Limited Time Only,,,post23,2022-12-22 02:51:50.847
984286,46080,Guided Meditation and Hypnosis Audios,2022-12-15 00:00:00.0,2024-12-15 00:00:00.0,2022-12-19 20:38:22.723,Special Promotion,https://static.shareasale.com/image/46080/deal/hypno-336x280v3.jpg,https://www.shareasale.com/u.cfm?d=984286&m=46080&u=233101,,Mediation and Hypnosis Downloads,"This sale includes all individually purchased hypnosis and guided meditation audios, the purchaser receives 10% off the total order when using the coupon code discount10.",,"hypnosis audios, guided meditation audios, hypnosis sale, self hypnosis audios, hypnosis downloads, meditation downloads, guided hypnosis, discount audio sessions, immediate hypnosis downloads, digital product sale, sale, discount, savings",Gary_downloads,2022-12-19 20:44:11.16
980050,20291,HottPerfume,2022-12-02 00:00:00.0,2028-01-31 00:00:00.0,2022-12-02 19:12:47.287,$7 OFF At Hottperfume.com,https://static.shareasale.com/image/20291/deal/HOLIDAY222.jpg,https://www.shareasale.com/u.cfm?d=980050&m=20291&u=233101,https://static.shareasale.com/image/20291/deal/holiday2120x120.jpg,,$7 OFF At Hottperfume.com Orders $60 &amp; Up | Limited Time Only,,"coupons, deals, christmas, holiday",day22,2022-12-02 19:12:48.937
980049,20291,HottPerfume,2022-12-02 00:00:00.0,2028-01-31 00:00:00.0,2022-12-02 19:11:40.49,10% OFF At Hottperfume.com,https://static.shareasale.com/image/20291/deal/HOLIDAY221.jpg,https://www.shareasale.com/u.cfm?d=980049&m=20291&u=233101,https://static.shareasale.com/image/20291/deal/holiday120x120.jpg,,10% OFF At Hottperfume.com Orders $50 &amp; Up | Limited Time Only,,"CYBER MONDAY, BLACK FRIDAY",happy22,2022-12-02 19:11:42.183
980048,20291,HottPerfume,2022-12-02 00:00:00.0,2028-01-31 00:00:00.0,2022-12-02 19:10:35.54,5% Off Any Order,https://static.shareasale.com/image/20291/deal/XMAS221.jpg,https://www.shareasale.com/u.cfm?d=980048&m=20291&u=233101,https://static.shareasale.com/image/20291/deal/xmas12x1201.jpg,,5% Off Any Order | Limited Time Only,,"CYBER MONDAY, BLACK FRIDAY",NOEL22,2022-12-02 19:10:37.0
980046,20291,HottPerfume,2022-12-02 00:00:00.0,2028-01-31 00:00:00.0,2022-12-02 19:09:40.687,Free Shipping At Hottperfume.com,https://static.shareasale.com/image/20291/deal/XMAS222.jpg,https://www.shareasale.com/u.cfm?d=980046&m=20291&u=233101,https://static.shareasale.com/image/20291/deal/xmas12x1202.jpg,,Free Shipping At Hottperfume.com Orders $50 &amp; Up | Limited Time Only,,"CYBER MONDAY, BLACK FRIDAY",christmas22,2022-12-02 19:09:42.18
979265,81867,ReFa USA,2022-11-30 00:00:00.0,NEVER,2022-11-30 20:17:29.163,ReFa HEART BRUSH Early Bird Release!,,https://www.shareasale.com/u.cfm?d=979265&m=81867&u=233101,,,ReFa HEART BRUSH Early Bird Release!,,,,2022-11-30 20:17:29.163
926398,117314,Kidstir,2022-11-28 00:00:00.0,NEVER,2022-07-13 16:06:00.623,Affiliate - 50% off All One-Time Cooking Kits - All users,,https://www.shareasale.com/u.cfm?d=926398&m=117314&u=233101,,percent,Affiliate - 50% off All One-Time Cooking Kits - All users,"No stacking allowed. Excluding SKU(s): , , , . Limited to 1 time(s) per user.",,cook4half,2022-11-28 15:36:47.043
978225,115600,SILKSILKY,2022-11-25 00:00:00.0,2027-12-31 00:00:00.0,2022-11-25 11:41:04.253,Free shipping on orders over $59,,https://www.shareasale.com/u.cfm?d=978225&m=115600&u=233101,,,Free shipping on orders over $59,,,,2022-11-25 11:41:04.253
978224,115600,SILKSILKY,2022-11-25 00:00:00.0,2027-12-31 00:00:00.0,2022-11-25 11:40:31.11," 40OFF",,https://www.shareasale.com/u.cfm?d=978224&m=115600&u=233101,,,Receive $40 off purchases over $300 by using code 40OFF at checkout!,,,40OFF,2022-11-25 11:40:31.11
978223,115600,SILKSILKY,2022-11-25 00:00:00.0,2027-12-31 00:00:00.0,2022-11-25 11:39:42.903,HELLO10,,https://www.shareasale.com/u.cfm?d=978223&m=115600&u=233101,,,Receive 10% off your first purchase,,,HELLO10,2022-11-25 11:39:42.903
965760,81703,Empress Mimi Lingerie,2022-11-12 00:00:00.0,NEVER,2022-10-19 15:09:46.793,Extra 40% off products on clearance sale! Use code BF40SH,,https://www.shareasale.com/u.cfm?d=965760&m=81703&u=233101,,,"Extra 40% off products on clearance sale! Use code BF40SH -- code is applicable on discounted items! ",,,BF40SH,2022-11-22 19:57:44.42
976495,81703,Empress Mimi Lingerie,2022-11-21 00:00:00.0,NEVER,2022-11-21 23:27:02.993,50% off subscription boxes for Cyber Monday!,,https://www.shareasale.com/u.cfm?d=976495&m=81703&u=233101,,,50% off subscription boxes for Cyber Monday!,,,CM50SH,2022-11-22 19:57:22.1
965759,81703,Empress Mimi Lingerie,2022-11-10 00:00:00.0,NEVER,2022-10-19 15:08:08.25,25% off on adjustable sets! Use code TG25SH,,https://www.shareasale.com/u.cfm?d=965759&m=81703&u=233101,,,"25% off on adjustable sets! Use code TG25SH -- code is applicable on discounted items! ",,,TG25SH,2022-11-22 19:57:00.37
921222,127723,Shelia,2022-06-23 00:00:00.0,NEVER,2022-06-23 03:09:22.18,Get 6% Off For Summer Dresses,,https://www.shareasale.com/u.cfm?d=921222&m=127723&u=233101,,"dresses ",Get 6% Off For Summer Dresses,,"dresses, cloth, fashion, women fashion",Dress06,2022-11-22 00:36:56.203
925591,127723,Shelia,2022-07-10 00:00:00.0,NEVER,2022-07-10 21:46:50.487,10% Off For Winter Boots,,https://www.shareasale.com/u.cfm?d=925591&m=127723&u=233101,,Boots,10% Off For Winter Boots,,"shoes, footwear, women fashion, women boots, booties, snowproof boots",WB10,2022-11-22 00:32:38.74
935841,127723,Shelia,2022-08-21 00:00:00.0,NEVER,2022-08-21 23:13:53.287,6% Off For All Sweaters,,https://www.shareasale.com/u.cfm?d=935841&m=127723&u=233101,,,6% Off For Sweaters,,,SW6,2022-11-22 00:29:44.607
936280,127723,Shelia,2022-08-22 00:00:00.0,NEVER,2022-08-22 20:48:52.41,Get 8% Off For Sweater Dresses,,https://www.shareasale.com/u.cfm?d=936280&m=127723&u=233101,,,Get 8% Off For Sweater Dresses,,"sweater dresses, women fashion, dresses, summer dresses, clothing ",SD08,2022-11-22 00:23:55.547
936897,127723,Shelia,2022-08-24 00:00:00.0,NEVER,2022-08-24 21:11:00.347,Get 8% Off For Hoodies &amp; Sweatshirts,,https://www.shareasale.com/u.cfm?d=936897&m=127723&u=233101,,,Get 8% Off For Hoodies &amp; Sweatshirts,,"clothing, sweaters, women fashion",HS08,2022-11-22 00:21:51.76
969538,127723,Shelia,2022-11-01 00:00:00.0,NEVER,2022-11-01 22:02:11.43,10% Off For Jackets And Coats,,https://www.shareasale.com/u.cfm?d=969538&m=127723&u=233101,,Jackets,10% Off For Jackets And Coats,,"Coats, Jackets, Outwear, Fashion, Women Fashion",JC10,2022-11-22 00:20:54.3
603090,88344," Gpfilter(Glacialpurefilters)",2019-07-17 00:00:00.0,NEVER,2019-07-17 08:38:29.583,"Hot Deal - ULTRAWF, 46-9999, PureSource PS2364646 Water Filter",,https://www.shareasale.com/u.cfm?d=603090&m=88344&u=233101,,Hot Deal,"Get 15% OFF on GlacialPure Filter for ULTRAWF, 46-9999, PureSource PS2364646 Water Filter",American Resident Only,"ULTRAWF, 46-9999, PureSource PS2364646 Water Filter",041224,2022-11-18 02:18:30.037
603091,88344," Gpfilter(Glacialpurefilters)",2019-07-17 00:00:00.0,NEVER,2019-07-17 08:44:45.74,"Hot Deal - EPTWFU01, EWF02 Water Filter",,https://www.shareasale.com/u.cfm?d=603091&m=88344&u=233101,,hot Deal,Get 15% on GlacialPure Filter for EPTWFU01 Water Filter,,"EPTWFU01, EWF02 Water Filter",041224,2022-11-18 02:16:05.19
975082,20291,HottPerfume,2022-11-17 00:00:00.0,2027-12-31 00:00:00.0,2022-11-17 22:17:53.383,$15 OFF At Hottperfume.com Orders,https://static.shareasale.com/image/20291/deal/cyberweek20222.jpg,https://www.shareasale.com/u.cfm?d=975082&m=20291&u=233101,https://static.shareasale.com/image/20291/deal/cyberweek120X1203.jpg,,$15 OFF At Hottperfume.com Orders $100 &amp; Up | Limited Time Only,,"CYBER MONDAY, BLACK FRIDAY",cw22,2022-11-17 22:17:55.427
975078,20291,HottPerfume,2022-11-17 00:00:00.0,2027-12-31 00:00:00.0,2022-11-17 22:14:32.04,"$5 OFF At Hottperfume.com  ",https://static.shareasale.com/image/20291/deal/shopsmallbusiness20221.jpg,https://www.shareasale.com/u.cfm?d=975078&m=20291&u=233101,https://static.shareasale.com/image/20291/deal/shopsmallbusiness120X1201.jpg,,$5 OFF At Hottperfume.com Orders $50 &amp; Up | Limited Time Only,,"CYBER MONDAY, BLACK FRIDAY",shop22,2022-11-17 22:14:33.477
975077,20291,HottPerfume,2022-11-17 00:00:00.0,2027-12-31 00:00:00.0,2022-11-17 22:13:32.71,"$10 OFF At Hottperfume.com  ",https://static.shareasale.com/image/20291/deal/shopsmallbusiness20222.jpg,https://www.shareasale.com/u.cfm?d=975077&m=20291&u=233101,https://static.shareasale.com/image/20291/deal/shopsmallbusiness120X1204.jpg,,$10 OFF At Hottperfume.com Orders $95 &amp; Up | Limited Time Only,,"CYBER MONDAY, BLACK FRIDAY",small22,2022-11-17 22:13:36.43
975058,110535,Thermic Innovations LLC,2022-11-17 00:00:00.0,NEVER,2022-11-17 21:09:10.633,Mozy Cozy November Sale! Save $79!!,,https://www.shareasale.com/u.cfm?d=975058&m=110535&u=233101,,,Mozy Cozy November Sale! Save $79!!,,,,2022-11-17 21:09:10.633
973806,114659,Cluci,2022-11-15 00:00:00.0,2027-12-15 00:00:00.0,2022-11-15 04:35:04.537,BFCM 15% OFF,,https://www.shareasale.com/u.cfm?d=973806&m=114659&u=233101,,,,,,BFCM15,2022-11-15 04:35:04.537
